codigo_lugar,largo_en_mm,ancho_en_mm,espesor_en_mm,tipo_de_muestreo,nombre_roca
GJRC_02,39,28,14,rodal con identificación litológica,margas/lutitas
GJRC_02,37,32,19,rodal con identificación litológica,volcánicas
GJRC_02,46,26,12,rodal con identificación litológica,margas/lutitas
GJRC_02,35,26,18,rodal con identificación litológica,calizas
GJRC_02,40,24,22,rodal con identificación litológica,volcánicas
GJRC_02,59,22,21,rodal con identificación litológica,margas/lutitas
GJRC_02,36,14,8,rodal con identificación litológica,margas/lutitas
GJRC_02,100,62,58,rodal con identificación litológica,margas/lutitas
GJRC_02,37,27,14,rodal con identificación litológica,plutónicas
GJRC_02,38,25,15,rodal con identificación litológica,margas/lutitas
GJRC_02,35,12,9,rodal con identificación litológica,margas/lutitas
GJRC_02,43,31,25,rodal con identificación litológica,margas/lutitas
GJRC_02,88,50,44,rodal con identificación litológica,metamórficas
GJRC_02,82,55,42,rodal con identificación litológica,volcánicas
GJRC_02,34,17,15,rodal con identificación litológica,margas/lutitas
GJRC_02,69,65,25,rodal con identificación litológica,margas/lutitas
GJRC_02,40,29,14,rodal con identificación litológica,margas/lutitas
GJRC_02,35,27,15,rodal con identificación litológica,margas/lutitas
GJRC_02,68,67,30,rodal con identificación litológica,margas/lutitas
GJRC_02,40,34,20,rodal con identificación litológica,margas/lutitas
GJRC_02,38,25,11,rodal con identificación litológica,margas/lutitas
GJRC_02,45,26,24,rodal con identificación litológica,riolita
GJRC_02,50,8,6,rodal con identificación litológica,margas/lutitas
GJRC_02,36,31,12,rodal con identificación litológica,volcánicas
GJRC_02,67,31,22,rodal con identificación litológica,areniscas
GJRC_02,40,21,21,rodal con identificación litológica,margas/lutitas
GJRC_02,35,30,22,rodal con identificación litológica,margas/lutitas
GJRC_02,103,43,42,rodal con identificación litológica,areniscas
GJRC_02,59,36,20,rodal con identificación litológica,volcánicas
GJRC_02,95,47,35,rodal con identificación litológica,margas/lutitas
GJRC_02,35,29,19,rodal con identificación litológica,margas/lutitas
GJRC_02,51,44,36,rodal con identificación litológica,plutónicas
GJRC_02,48,29,13,rodal con identificación litológica,margas/lutitas
GJRC_02,45,32,18,rodal con identificación litológica,calizas
GJRC_02,40,13,7,rodal con identificación litológica,margas/lutitas
GJRC_02,34,23,15,rodal con identificación litológica,margas/lutitas
GJRC_02,33,18,13,rodal con identificación litológica,margas/lutitas
GJRC_02,51,15,9,rodal con identificación litológica,margas/lutitas
GJRC_02,65,46,20,rodal con identificación litológica,margas/lutitas
GJRC_02,57,37,15,rodal con identificación litológica,margas/lutitas
GJRC_02,33,17,14,rodal con identificación litológica,calizas
GJRC_02,48,39,27,rodal con identificación litológica,margas/lutitas
GJRC_02,52,30,26,rodal con identificación litológica,areniscas
GJRC_02,43,29,15,rodal con identificación litológica,margas/lutitas
GJRC_02,42,30,25,rodal con identificación litológica,volcánicas
GJRC_02,129,114,31,rodal con identificación litológica,areniscas
GJRC_02,59,57,47,rodal con identificación litológica,calizas
GJRC_02,42,25,15,rodal con identificación litológica,margas/lutitas
GJRC_02,42,27,17,rodal con identificación litológica,conglomerado
GJRC_02,43,30,19,rodal con identificación litológica,volcánicas
GJRC_02,46,41,29,rodal con identificación litológica,margas/lutitas
GJRC_02,45,27,18,rodal con identificación litológica,margas/lutitas
GJRC_02,151,102,57,rodal con identificación litológica,calizas
GJRC_02,41,23,21,rodal con identificación litológica,margas/lutitas
GJRC_02,62,58,28,rodal con identificación litológica,calizas
GJRC_02,46,21,13,rodal con identificación litológica,margas/lutitas
GJRC_02,33,25,17,rodal con identificación litológica,margas/lutitas
GJRC_02,84,61,30,rodal con identificación litológica,areniscas
GJRC_02,68,51,19,rodal con identificación litológica,areniscas
GJRC_02,32,18,9,rodal con identificación litológica,margas/lutitas
GJRC_02,32,24,16,rodal con identificación litológica,margas/lutitas
GJRC_02,46,25,17,rodal con identificación litológica,margas/lutitas
GJRC_02,53,31,29,rodal con identificación litológica,volcánicas
GJRC_02,58,17,11,rodal con identificación litológica,margas/lutitas
GJRC_02,45,27,21,rodal con identificación litológica,margas/lutitas
GJRC_02,53,15,10,rodal con identificación litológica,margas/lutitas
GJRC_02,48,30,27,rodal con identificación litológica,margas/lutitas
GJRC_02,64,50,16,rodal con identificación litológica,margas/lutitas
GJRC_02,67,51,39,rodal con identificación litológica,margas/lutitas
GJRC_02,50,39,23,rodal con identificación litológica,volcánicas
GJRC_02,35,25,20,rodal con identificación litológica,margas/lutitas
GJRC_02,32,29,24,rodal con identificación litológica,volcánicas
GJRC_02,68,52,18,rodal con identificación litológica,margas/lutitas
GJRC_02,67,19,19,rodal con identificación litológica,margas/lutitas
GJRC_02,105,33,32,rodal con identificación litológica,margas/lutitas
GJRC_02,56,48,42,rodal con identificación litológica,conglomerado
GJRC_02,43,27,17,rodal con identificación litológica,areniscas
GJRC_02,42,27,21,rodal con identificación litológica,margas/lutitas
GJRC_02,76,52,29,rodal con identificación litológica,areniscas
GJRC_02,80,47,37,rodal con identificación litológica,volcánicas
GJRC_02,36,23,20,rodal con identificación litológica,indeterminadas
GJRC_02,34,27,25,rodal con identificación litológica,plutónicas
GJRC_02,49,26,23,rodal con identificación litológica,margas/lutitas
GJRC_02,43,25,14,rodal con identificación litológica,margas/lutitas
GJRC_02,64,39,30,rodal con identificación litológica,margas/lutitas
GJRC_02,32,20,14,rodal con identificación litológica,areniscas
GJRC_02,39,31,24,rodal con identificación litológica,margas/lutitas
GJRC_02,37,28,19,rodal con identificación litológica,margas/lutitas
GJRC_02,32,27,8,rodal con identificación litológica,areniscas
GJRC_02,52,33,23,rodal con identificación litológica,margas/lutitas
GJRC_02,55,37,20,rodal con identificación litológica,margas/lutitas
GJRC_02,35,16,9,rodal con identificación litológica,margas/lutitas
GJRC_02,32,28,28,rodal con identificación litológica,volcánicas
POMI_01 U9AL01_R1,54,45,29,rodal con identificación litológica,riolita
POMI_01 U9AL01_R1,95,53,49,rodal con identificación litológica,calizas
POMI_01 U9AL01_R1,92,86,50,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,70,57,54,rodal con identificación litológica,metamórficas
POMI_01 U9AL01_R1,150,83,73,rodal con identificación litológica,calizas
POMI_01 U9AL01_R1,113,83,58,rodal con identificación litológica,riolita
POMI_01 U9AL01_R1,300,200,130,rodal con identificación litológica,calizas
POMI_01 U9AL01_R1,40,38,31,rodal con identificación litológica,indeterminadas
POMI_01 U9AL01_R1,76,35,26,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,47,32,28,rodal con identificación litológica,areniscas
POMI_01 U9AL01_R1,73,64,45,rodal con identificación litológica,metamórficas
POMI_01 U9AL01_R1,77,68,33,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,54,37,19,rodal con identificación litológica,areniscas
POMI_01 U9AL01_R1,44,30,9,rodal con identificación litológica,calizas
POMI_01 U9AL01_R1,61,51,29,rodal con identificación litológica,calizas
POMI_01 U9AL01_R1,47,23,20,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,62,49,33,rodal con identificación litológica,calizas
POMI_01 U9AL01_R1,38,26,13,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,36,29,17,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,109,53,37,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,64,39,20,rodal con identificación litológica,calizas
POMI_01 U9AL01_R1,50,34,27,rodal con identificación litológica,plutónicas
POMI_01 U9AL01_R1,95,65,57,rodal con identificación litológica,areniscas
POMI_01 U9AL01_R1,39,27,27,rodal con identificación litológica,plutónicas
POMI_01 U9AL01_R1,56,45,30,rodal con identificación litológica,conglomerado
POMI_01 U9AL01_R1,60,40,30,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,70,68,42,rodal con identificación litológica,indeterminadas
POMI_01 U9AL01_R1,72,36,31,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,70,40,36,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,62,22,20,rodal con identificación litológica,indeterminadas
POMI_01 U9AL01_R1,47,27,20,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,65,28,24,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,32,32,30,rodal con identificación litológica,volcánicas
POMI_01 U9AL01_R1,70,50,29,rodal con identificación litológica,metamórficas
POMI_01 U9AL01_R1,60,59,32,rodal con identificación litológica,areniscas
POMI_01 U9AL01_R1,62,43,18,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,45,43,18,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,52,32,17,rodal con identificación litológica,calizas
POMI_01 U9AL01_R1,85,80,42,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,42,25,25,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,67,49,22,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,66,33,17,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,50,39,20,rodal con identificación litológica,volcánicas
POMI_01 U9AL01_R1,40,37,29,rodal con identificación litológica,volcánicas
POMI_01 U9AL01_R1,55,28,18,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,33,28,11,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,32,23,15,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,35,23,11,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,43,23,22,rodal con identificación litológica,plutónicas
POMI_01 U9AL01_R1,44,24,22,rodal con identificación litológica,plutónicas
POMI_01 U9AL01_R1,46,27,24,rodal con identificación litológica,areniscas
POMI_01 U9AL01_R1,45,27,26,rodal con identificación litológica,volcánicas
POMI_01 U9AL01_R1,48,32,27,rodal con identificación litológica,volcánicas
POMI_01 U9AL01_R1,38,22,8,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,50,34,23,rodal con identificación litológica,volcánicas
POMI_01 U9AL01_R1,43,27,20,rodal con identificación litológica,areniscas
POMI_01 U9AL01_R1,37,30,23,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,35,20,12,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,35,20,15,rodal con identificación litológica,volcánicas
POMI_01 U9AL01_R1,39,22,18,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,32,12,11,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,44,35,25,rodal con identificación litológica,calizas
POMI_01 U9AL01_R1,70,68,21,rodal con identificación litológica,calizas
POMI_01 U9AL01_R1,40,32,10,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,74,66,25,rodal con identificación litológica,volcánicas
POMI_01 U9AL01_R1,38,28,25,rodal con identificación litológica,calizas
POMI_01 U9AL01_R1,36,35,14,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,39,38,16,rodal con identificación litológica,areniscas
POMI_01 U9AL01_R1,39,39,21,rodal con identificación litológica,calizas
POMI_01 U9AL01_R1,35,24,11,rodal con identificación litológica,areniscas
POMI_01 U9AL01_R1,33,25,15,rodal con identificación litológica,volcánicas
POMI_01 U9AL01_R1,37,24,15,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,38,29,19,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,33,31,20,rodal con identificación litológica,indeterminadas
POMI_01 U9AL01_R1,32,24,19,rodal con identificación litológica,calizas
POMI_01 U9AL01_R1,56,25,16,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,67,46,17,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,39,32,23,rodal con identificación litológica,volcánicas
POMI_01 U9AL01_R1,41,19,13,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,43,31,11,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,41,25,15,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,33,25,25,rodal con identificación litológica,indeterminadas
POMI_01 U9AL01_R1,37,32,30,rodal con identificación litológica,calizas
POMI_01 U9AL01_R1,45,22,20,rodal con identificación litológica,volcánicas
POMI_01 U9AL01_R1,65,35,13,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,36,30,24,rodal con identificación litológica,plutónicas
POMI_01 U9AL01_R1,34,26,18,rodal con identificación litológica,volcánicas
POMI_01 U9AL01_R1,48,18,18,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,69,32,28,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,32,23,13,rodal con identificación litológica,volcánicas
POMI_01 U9AL01_R1,41,23,18,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,42,25,9,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,36,31,13,rodal con identificación litológica,margas/lutitas
POMI_01 U9AL01_R1,43,25,16,rodal con identificación litológica,indeterminadas
